CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
92232,Existing Customer,38,M,3,,Married,$120K +,Blue,33,5,3,4,30746.0,1168,29578.0,0.653,1519,43,0.72,0.038,0.00058851,0.99941
92233,Attrited Customer,55,F,2,College,Single,,Silver,36,2,3,3,34516.0,0,34516.0,0.39899999999999997,1353,40,0.212,0.0,0.99625,0.00374779
92234,Existing Customer,45,M,4,College,,$120K +,Blue,40,3,2,2,11962.0,1025,10937.0,0.6940000000000001,1907,52,0.9259999999999999,0.086,0.00011605,0.9998799999999999
92235,Existing Customer,36,M,2,High School,Single,$80K - $120K,Blue,27,5,3,3,14690.0,979,13711.0,0.8109999999999999,2746,68,0.511,0.067,0.00029408,0.99971
92236,Existing Customer,45,M,1,Graduate,Single,$40K - $60K,Blue,32,5,1,2,6629.0,1389,5240.0,0.828,3891,69,0.643,0.21,5.1696999999999996e-05,0.99995
92237,Existing Customer,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6,2,4,5535.0,1276,4259.0,0.636,1764,38,0.9,0.231,0.00034248,0.99966
92238,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,22,4,3,3,2544.0,1848,696.0,0.804,2289,49,0.441,0.726,0.00029408,0.99971
92239,Existing Customer,48,M,3,College,Married,Less than $40K,Blue,37,4,3,3,3305.0,2517,788.0,0.7659999999999999,2027,57,1.036,0.762,0.00030519,0.99969
92240,Existing Customer,51,M,2,Uneducated,Single,$120K +,Blue,36,5,2,4,34516.0,888,33628.0,1.2990000000000002,1959,42,0.909,0.026000000000000002,0.00033577,0.99966
92241,Existing Customer,37,F,1,College,Single,,Blue,20,3,2,5,9466.0,0,9466.0,0.818,2503,70,0.489,0.0,0.00051561,0.9994799999999999
92242,Existing Customer,33,F,2,Doctorate,Single,,Blue,21,4,3,4,5297.0,0,5297.0,0.779,2655,62,0.55,0.0,0.00074656,0.99925
92243,Existing Customer,31,M,1,College,Married,$80K - $120K,Blue,36,4,3,3,4260.0,1775,2485.0,1.239,2109,52,0.625,0.41700000000000004,0.00027607,0.99972
92244,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,26,6,1,2,7291.0,2517,4774.0,0.83,2198,56,0.6970000000000001,0.345,5.6158e-05,0.9999399999999999
92245,Existing Customer,43,M,4,High School,,$80K - $120K,Blue,37,4,2,3,13882.0,758,13124.0,0.5,1646,42,0.75,0.055,0.00019517,0.9998
92246,Existing Customer,63,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,5,6500.0,1786,4714.0,0.524,1497,27,0.35,0.275,0.00048486,0.9995200000000001
92247,Existing Customer,35,F,4,,Married,Less than $40K,Blue,30,6,3,4,1626.0,979,647.0,1.4669999999999999,2847,61,0.968,0.602,0.0005947999999999999,0.99941
92248,Existing Customer,31,F,1,High School,Single,Less than $40K,Blue,22,5,1,5,6662.0,0,6662.0,0.934,3264,83,0.7659999999999999,0.0,0.00024953,0.99975
92249,Existing Customer,36,M,4,Uneducated,Married,$80K - $120K,Blue,25,4,3,3,5846.0,1732,4114.0,0.611,2056,41,0.64,0.29600000000000004,0.0003262,0.9996700000000001
92250,Existing Customer,34,M,1,High School,Married,$60K - $80K,Blue,27,3,1,2,8063.0,2149,5914.0,0.722,2042,49,0.69,0.267,5.0256e-05,0.99995
92251,Existing Customer,29,M,0,,Married,$60K - $80K,Blue,23,3,3,2,6224.0,1092,5132.0,0.919,2222,39,0.56,0.175,0.00016966,0.9998299999999999
92252,Existing Customer,55,M,1,Doctorate,Married,$60K - $80K,Blue,49,6,2,4,4597.0,2442,2155.0,0.512,1504,38,0.35700000000000004,0.531,0.00044353,0.99956
92253,Attrited Customer,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3,3,5,7869.0,0,7869.0,0.6920000000000001,998,25,0.562,0.0,0.9988799999999999,0.00111805
92254,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue,35,6,3,2,17884.0,2096,15788.0,0.47700000000000004,2031,49,0.633,0.11699999999999999,0.00017488,0.9998299999999999
92255,Attrited Customer,52,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.5710000000000001,0.68,0.9958100000000001,0.00418811
92256,Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,32,5,1,3,2046.0,1694,352.0,0.853,3432,49,0.96,0.828,9.344799999999999e-05,0.9999100000000001
92257,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,36,4,2,2,6370.0,0,6370.0,0.855,1783,40,0.667,0.0,0.00012274,0.9998799999999999
92258,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,2,2737.0,2517,220.0,0.5329999999999999,1619,37,0.48,0.92,0.00011382,0.99989
92259,Existing Customer,36,M,1,Graduate,Single,Less than $40K,Blue,25,6,1,2,2622.0,2489,133.0,0.84,2717,79,0.5489999999999999,0.9490000000000001,5.1696999999999996e-05,0.99995
92260,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,33,2,3,3,7266.0,906,6360.0,0.6759999999999999,1741,27,0.42100000000000004,0.125,0.9968299999999999,0.00317458
92261,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,30,6,3,3,2258.0,1338,920.0,0.86,2511,55,0.774,0.593,0.00031104,0.99969
92262,Existing Customer,35,M,3,Graduate,Single,$80K - $120K,Blue,25,3,2,3,6510.0,2055,4455.0,1.042,2238,49,0.531,0.316,0.00019864,0.9998
92263,Existing Customer,64,F,0,,Married,,Blue,55,4,1,4,2508.0,1580,928.0,0.44,1607,44,0.419,0.63,0.00014907,0.99985
92264,Existing Customer,52,F,2,Uneducated,Married,,Blue,36,5,1,2,4006.0,2517,1489.0,0.557,1157,34,0.619,0.628,5.663e-05,0.9999399999999999
92265,Existing Customer,37,F,5,High School,Single,$40K - $60K,Blue,19,4,1,2,3252.0,1987,1265.0,0.6579999999999999,2953,72,0.7140000000000001,0.611,5.5277e-05,0.9999399999999999
92266,Existing Customer,45,F,4,Uneducated,Married,,Blue,26,4,3,1,16317.0,0,16317.0,0.742,2944,71,0.972,0.0,0.00011697,0.9998799999999999
92267,Existing Customer,28,M,1,,Single,$40K - $60K,Blue,15,3,3,1,2109.0,1542,567.0,0.67,2261,56,0.6,0.731,0.00011192,0.99989
92268,Existing Customer,65,F,1,Graduate,Married,Less than $40K,Blue,56,4,2,0,7023.0,1726,5297.0,1.178,2535,51,0.759,0.24600000000000002,3.941e-05,0.9999600000000001
92269,Existing Customer,55,M,0,Graduate,Married,$120K +,Blue,42,3,2,1,8302.0,2517,5785.0,0.6609999999999999,1576,34,0.789,0.303,5.8902e-05,0.9999399999999999
92270,Existing Customer,55,M,2,Graduate,Married,$80K - $120K,Blue,47,3,3,3,9959.0,1209,8750.0,0.5479999999999999,1584,28,0.273,0.121,0.00030251,0.9997
92271,Existing Customer,41,M,4,Uneducated,Single,$40K - $60K,Blue,36,4,3,4,3636.0,1884,1752.0,0.924,4254,79,0.491,0.518,0.0005564,0.99944
92272,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,46,5,1,1,5184.0,1856,3328.0,0.5529999999999999,1834,55,0.5710000000000001,0.358,3.2288e-05,0.99997
92273,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.7020000000000001,0.0,0.00015363,0.99985
92274,Existing Customer,29,M,0,College,Divorced,,Blue,15,6,3,2,3107.0,1720,1387.0,0.6609999999999999,2460,71,0.69,0.5539999999999999,0.00015007,0.99985
92275,Existing Customer,62,F,0,College,Married,$40K - $60K,Blue,49,6,1,2,1438.3,0,1438.3,0.757,1281,32,1.0,0.0,4.595e-05,0.99995
92276,Existing Customer,42,M,4,College,,$60K - $80K,Blue,25,4,3,3,3092.0,1115,1977.0,0.802,2133,41,0.7829999999999999,0.361,0.00030845,0.99969
92277,Existing Customer,47,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,1,8322.0,0,8322.0,0.86,3700,62,1.0,0.0,6.4428e-05,0.9999399999999999
92278,Existing Customer,44,F,0,Graduate,Married,Less than $40K,Silver,36,5,3,2,10110.0,1229,8881.0,0.65,4063,74,0.48,0.122,0.00013947,0.9998600000000001
92279,Existing Customer,34,F,1,High School,Married,Less than $40K,Blue,28,4,3,4,2707.0,2036,671.0,0.8270000000000001,1926,33,0.941,0.752,0.00047086,0.9995299999999999
92280,Existing Customer,37,M,1,Graduate,Single,,Blue,32,4,1,3,4397.0,2007,2390.0,0.892,2473,47,1.136,0.456,8.6952e-05,0.9999100000000001
92281,Existing Customer,33,F,2,Graduate,Single,,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0,0.00017987,0.99982
92282,Existing Customer,40,M,4,Uneducated,Married,$80K - $120K,Blue,23,6,3,2,9760.0,1657,8103.0,1.1340000000000001,4542,86,0.87,0.17,0.00019396,0.9998100000000001
92283,Existing Customer,51,M,2,Doctorate,Single,$40K - $60K,Blue,40,3,2,0,6103.0,0,6103.0,0.532,3203,64,0.8290000000000001,0.0,6.0759e-05,0.9999399999999999
92284,Existing Customer,65,M,1,High School,Married,$40K - $60K,Blue,56,6,2,2,2246.0,1326,920.0,0.5429999999999999,1429,32,0.455,0.59,0.00010386,0.9999
92285,Existing Customer,46,M,3,Graduate,Single,$80K - $120K,Blue,35,6,3,4,4930.0,0,4930.0,1.0190000000000001,3343,77,0.638,0.0,0.00053543,0.99946
92286,Existing Customer,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4,1,2,3178.0,1118,2060.0,0.643,2010,31,0.55,0.35200000000000004,4.7263000000000005e-05,0.99995
92287,Existing Customer,37,F,1,High School,,Less than $40K,Blue,30,3,5,0,3003.0,1810,1193.0,0.7190000000000001,3148,68,0.789,0.603,6.7626e-05,0.9999299999999999
92288,Existing Customer,34,F,1,Doctorate,Married,,Blue,25,4,3,3,2318.0,2069,249.0,1.399,2689,57,0.7809999999999999,0.893,0.00041087,0.99959
92289,Existing Customer,34,M,0,Graduate,Married,$40K - $60K,Blue,17,4,1,4,2638.0,2092,546.0,0.591,1868,43,0.344,0.7929999999999999,0.00013562,0.9998600000000001
92290,Existing Customer,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,2004.0,0,2004.0,0.6809999999999999,1974,60,0.364,0.0,0.00031517,0.9996799999999999
92291,Existing Customer,55,F,2,Post-Graduate,Married,Less than $40K,Blue,49,4,1,1,2414.0,2276,138.0,0.5670000000000001,2000,62,0.59,0.943,3.9081999999999996e-05,0.9999600000000001
92292,Existing Customer,60,F,0,Doctorate,Married,Less than $40K,Blue,45,5,2,4,1438.3,648,790.3,0.47700000000000004,1267,27,1.077,0.451,0.0004055,0.99959
92293,Existing Customer,56,M,2,Graduate,Married,$60K - $80K,Blue,44,3,1,2,2043.0,1928,115.0,0.7909999999999999,2311,57,0.8390000000000001,0.9440000000000001,5.5077e-05,0.9999399999999999
92294,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,46,3,3,2,34516.0,2517,31999.0,0.685,3072,67,0.675,0.073,0.00017486,0.9998299999999999
92295,Existing Customer,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111.0,2290,821.0,1.6119999999999999,1998,41,0.46399999999999997,0.736,9.989299999999999e-05,0.9999
92296,Existing Customer,56,M,1,Graduate,Married,$120K +,Blue,48,6,3,4,2585.0,1207,1378.0,0.44,1590,33,0.32,0.467,0.00048435,0.9995200000000001
92297,Attrited Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469.0,2410,59.0,0.544,1027,20,0.17600000000000002,0.976,0.99645,0.0035546999999999996
92298,Existing Customer,30,M,1,,Single,Less than $40K,Blue,19,5,2,0,8744.0,1712,7032.0,0.895,2579,68,0.659,0.196,4.3318999999999996e-05,0.9999600000000001
92299,Existing Customer,34,M,3,High School,Married,$80K - $120K,Blue,23,5,1,4,4185.0,2517,1668.0,0.861,2179,55,0.774,0.601,0.00015942,0.99984
92300,Existing Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,4759.0,1459,3300.0,1.24,2903,57,0.9,0.307,0.00034841,0.99965
92301,Existing Customer,36,M,3,Graduate,Single,$120K +,Blue,36,6,2,4,24457.0,1300,23157.0,0.914,2739,65,0.912,0.053,0.00033886,0.99966
92302,Existing Customer,32,M,3,,Single,$120K +,Blue,20,6,2,2,14244.0,1673,12571.0,0.6990000000000001,2729,66,0.535,0.11699999999999999,0.00012982,0.99987
92303,Attrited Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.5329999999999999,0.063,0.9987299999999999,0.00127462
92304,Existing Customer,50,F,2,Uneducated,Married,,Blue,34,5,3,2,23381.0,905,22476.0,0.645,4357,73,0.521,0.039,0.00018494,0.99982
92305,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725,0.00018494,0.99982
92306,Existing Customer,61,F,0,Graduate,Married,Less than $40K,Blue,51,4,2,1,2250.0,1041,1209.0,0.6779999999999999,1339,28,0.867,0.46299999999999997,5.8902e-05,0.9999399999999999
92307,Existing Customer,65,F,1,,Married,,Blue,53,5,3,2,15965.0,2312,13653.0,0.59,1619,40,0.5379999999999999,0.145,0.00018558,0.9998100000000001
92308,Existing Customer,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.16699999999999998,0.00010386,0.9999
92309,Existing Customer,34,M,3,Uneducated,Divorced,$120K +,Blue,28,4,3,3,9180.0,1814,7366.0,0.628,2646,49,0.633,0.198,0.00032275,0.9996799999999999
92310,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4,2,4,8818.0,1437,7381.0,0.649,1865,31,0.938,0.163,0.00033886,0.99966
92311,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,4066.0,1028,3038.0,0.972,3888,77,0.604,0.253,9.612600000000001e-05,0.9999
92312,Existing Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17,3.2055e-05,0.99997
92313,Existing Customer,36,M,4,,Single,$40K - $60K,Blue,36,6,1,2,9887.0,994,8893.0,0.488,2552,64,0.455,0.10099999999999999,6.3492e-05,0.9999399999999999
92314,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,53,5,3,5,4161.0,2491,1670.0,0.41,1203,30,0.579,0.599,0.00076607,0.99923
92315,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755,0.0002596,0.99974
92316,Attrited Customer,26,F,0,High School,Single,,Blue,13,1,2,4,6152.0,0,6152.0,0.391,968,23,0.5329999999999999,0.0,0.99634,0.00365621
92317,Existing Customer,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3,1,4,8167.0,1740,6427.0,1.455,2141,51,0.7,0.213,0.00016861,0.9998299999999999
92318,Existing Customer,51,M,2,College,Married,$120K +,Blue,41,6,2,4,23742.0,0,23742.0,0.769,3783,57,0.6759999999999999,0.0,0.00031749,0.9996799999999999
92319,Existing Customer,57,M,3,College,,$60K - $80K,Blue,50,6,3,4,16791.0,1181,15610.0,0.55,2983,74,0.682,0.07,0.00052057,0.9994799999999999
92320,Existing Customer,30,M,0,Graduate,Divorced,$80K - $120K,Blue,23,6,1,2,26783.0,1285,25498.0,0.59,2495,46,0.769,0.048,4.7263000000000005e-05,0.99995
92321,Existing Customer,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053,0.00056988,0.9994299999999999
92322,Existing Customer,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3,3,2,4815.0,1591,3224.0,1.409,2501,36,0.7140000000000001,0.33,0.00015435,0.99985
92323,Existing Customer,62,M,1,Graduate,Married,,Blue,36,5,2,2,3198.0,2308,890.0,0.7240000000000001,1402,35,0.8420000000000001,0.722,0.00010684,0.99989
92324,Attrited Customer,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218.0,1696,522.0,0.36700000000000005,730,20,0.429,0.765,0.99659,0.00341249
92325,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,44,4,2,3,23462.0,2202,21260.0,0.5710000000000001,1387,33,0.65,0.094,0.00019311,0.9998100000000001
92326,Existing Customer,55,M,3,College,Married,$60K - $80K,Blue,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.7709999999999999,0.00062907,0.9993700000000001
92327,Existing Customer,26,F,1,,Single,Less than $40K,Blue,36,4,3,3,2557.0,1990,567.0,0.575,2266,57,0.35700000000000004,0.778,0.00031211,0.99969
92328,Attrited Customer,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0,0.99775,0.00225216
92329,Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3540.0,1173,2367.0,1.1059999999999999,1912,45,0.667,0.331,2.8501e-05,0.99997
92330,Existing Customer,53,M,3,,Single,$60K - $80K,Blue,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.07400000000000001,6.282e-05,0.9999399999999999
92331,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5,1,3,13129.0,901,12228.0,0.825,2564,56,0.474,0.069,9.2637e-05,0.9999100000000001
92332,Existing Customer,39,M,3,,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668,36,0.7140000000000001,0.055,0.00018538,0.9998100000000001
92333,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue,53,5,2,0,3396.0,802,2594.0,0.5479999999999999,1418,36,0.5,0.23600000000000002,3.5025e-05,0.9999600000000001
92334,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203,0.00045531,0.99954
92335,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124,0.00011382,0.99989
92336,Existing Customer,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,0.00013897,0.9998600000000001
92337,Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.08800000000000001,0.00058626,0.99941
92338,Existing Customer,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,0.00025509,0.99974
92339,Existing Customer,57,F,4,High School,Married,Less than $40K,Blue,47,5,3,4,3191.0,2517,674.0,0.7190000000000001,1501,35,0.591,0.789,0.00052608,0.9994700000000001
92340,Existing Customer,35,M,1,,Single,$60K - $80K,Blue,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331,0.00018558,0.9998100000000001
92341,Existing Customer,39,M,2,,Married,$40K - $60K,Blue,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368,6.054e-05,0.9999399999999999
92342,Existing Customer,55,M,3,Doctorate,Married,$120K +,Blue,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087,0.00016289,0.99984
92343,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,0.00031746,0.9996799999999999
92344,Existing Customer,55,F,0,Uneducated,Married,Less than $40K,Blue,51,4,3,1,2041.0,1885,156.0,0.5870000000000001,2118,48,0.778,0.924,9.5711e-05,0.9999
92345,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,45,3,3,3,2548.0,1683,865.0,0.75,2055,54,0.636,0.6609999999999999,0.00030251,0.9997
92346,Existing Customer,57,M,2,Graduate,Married,$120K +,Blue,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.45799999999999996,0.209,0.00010848,0.99989
92347,Existing Customer,40,F,3,High School,,Less than $40K,Blue,31,5,2,4,2222.0,1551,671.0,0.932,3302,65,0.585,0.698,0.00032942,0.9996700000000001
92348,Existing Customer,47,M,4,High School,Married,$80K - $120K,Blue,36,3,3,4,8217.0,0,8217.0,0.6779999999999999,1848,56,0.514,0.0,0.00052608,0.9994700000000001
92349,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Silver,36,4,3,3,10091.0,0,10091.0,1.121,3347,64,0.778,0.0,0.00029475,0.99971
92350,Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0,0.00092621,0.9990700000000001
92351,Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Gold,34,3,3,2,34516.0,542,33974.0,0.866,3899,78,0.857,0.016,0.00021733,0.9997799999999999
92352,Existing Customer,36,M,3,Graduate,Married,$120K +,Blue,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151,0.00033886,0.99966
92353,Existing Customer,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.19699999999999998,0.00028116,0.99972
92354,Existing Customer,29,M,0,Graduate,Married,Less than $40K,Blue,19,6,2,4,2827.0,1430,1397.0,0.885,1608,30,1.308,0.506,0.00028024,0.99972
92355,Existing Customer,56,F,2,Uneducated,Married,,Blue,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0,0.00091777,0.99908
92356,Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.7609999999999999,0.00011377,0.99989
92357,Existing Customer,61,M,0,Post-Graduate,Married,Less than $40K,Blue,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,0.00052102,0.9994799999999999
92358,Existing Customer,36,M,3,High School,Married,$60K - $80K,Blue,36,5,2,4,5497.0,1517,3980.0,0.624,1981,38,0.35700000000000004,0.276,0.00032942,0.9996700000000001
92359,Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,45,5,2,2,6778.0,865,5913.0,0.992,3158,71,0.775,0.128,0.00010684,0.99989
92360,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0,0.9981399999999999,0.00186317
92361,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769,5.7261000000000006e-05,0.9999399999999999
92362,Existing Customer,33,M,2,Doctorate,Single,$40K - $60K,Blue,25,5,2,2,9371.0,1541,7830.0,0.7809999999999999,2518,67,0.971,0.16399999999999998,0.00016471,0.99984
92363,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461,0.00010943,0.99989
92364,Attrited Customer,57,F,3,High School,Single,,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.40700000000000003,0.23399999999999999,0.99546,0.00453868
92365,Existing Customer,65,M,0,Doctorate,Single,,Blue,56,3,2,2,28410.0,1608,26802.0,0.9129999999999999,2278,77,1.139,0.057,0.00014134,0.9998600000000001
92366,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,29,3,2,1,6168.0,2371,3797.0,0.6679999999999999,4303,80,0.509,0.384,6.6728e-05,0.9999299999999999
92367,Existing Customer,57,F,3,,Single,,Blue,40,3,3,1,2111.0,966,1145.0,0.9229999999999999,3871,87,0.706,0.45799999999999996,0.00012373,0.9998799999999999
92368,Existing Customer,63,F,1,,Married,$40K - $60K,Blue,49,3,1,3,3141.0,1819,1322.0,0.49700000000000005,1539,35,0.522,0.579,9.557700000000001e-05,0.9999
92369,Existing Customer,50,F,2,Graduate,Divorced,$40K - $60K,Blue,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,0.00056498,0.99944
92370,Existing Customer,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4,2,3,30753.0,1661,29092.0,0.6809999999999999,1780,33,0.941,0.054000000000000006,0.00019864,0.9998
92371,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,26,3,1,4,2731.0,1573,1158.0,0.943,1813,38,0.727,0.5760000000000001,0.00015365,0.99985
92372,Existing Customer,39,F,4,,Married,Less than $40K,Blue,31,6,1,4,2890.0,0,2890.0,0.545,2040,36,0.44,0.0,0.00018218,0.99982
92373,Existing Customer,52,M,1,,Single,$120K +,Blue,44,6,1,2,34516.0,0,34516.0,1.03,2848,56,0.75,0.0,5.6825e-05,0.9999399999999999
92374,Existing Customer,37,M,1,Graduate,Married,$80K - $120K,Blue,26,6,3,1,8058.0,1176,6882.0,1.1640000000000001,2774,52,0.625,0.146,0.00010182,0.9999
92375,Existing Customer,50,F,2,Uneducated,Married,,Blue,45,6,1,4,5660.0,2401,3259.0,0.779,1932,35,0.34600000000000003,0.424,0.00016249,0.99984
92376,Existing Customer,59,M,0,,Married,$60K - $80K,Blue,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.45799999999999996,0.32299999999999995,0.0010174,0.99898
92377,Existing Customer,38,M,2,Graduate,,$40K - $60K,Blue,36,4,3,4,9515.0,0,9515.0,0.79,4642,61,0.605,0.0,0.000516,0.9994799999999999
